ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
213361_at	0.40848	1.63e-01	-1.515968	-5.36138	-0.1978886	TDRD7	tudor domain containing 7
214632_at	0.40848	1.63e-01	-1.515913	-5.36145	-0.4308383	NRP2	neuropilin 2
219243_at	0.4089	1.63e-01	1.51513	-5.36247	0.1818999	GIMAP4	GTPase, IMAP family member 4
202363_at	0.4089	1.63e-01	1.515026	-5.36261	0.2763529	SPOCK1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1
205346_at	0.4089	1.63e-01	-1.515018	-5.36262	-0.2171748	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
207147_at	0.40898	1.63e-01	-1.514703	-5.36303	-0.8645259	DLX2	distal-less homeobox 2
206238_s_at	0.40898	1.63e-01	-1.514672	-5.36307	-0.3090706	YAF2	YY1 associated factor 2
203910_at	0.40898	1.63e-01	-1.514664	-5.36308	-0.3807491	ARHGAP29	Rho GTPase activating protein 29
218595_s_at	0.40903	1.63e-01	-1.514303	-5.36356	-0.2050202	HEATR1	HEAT repeat containing 1
215688_at	0.40903	1.63e-01	1.514276	-5.36359	0.1309695	RASGRF1	Ras protein specific guanine nucleotide releasing factor 1
215054_at	0.40903	1.63e-01	1.51427	-5.3636	0.272396	RGL3///EPOR	ral guanine nucleotide dissociation stimulator like 3///erythropoietin receptor
216389_s_at	0.40903	1.63e-01	-1.514229	-5.36365	-0.2324921	DCAF11	DDB1 and CUL4 associated factor 11
213384_x_at	0.40903	1.63e-01	1.514227	-5.36365	0.0945672	PLCB3	phospholipase C beta 3
218536_at	0.40913	1.63e-01	-1.513969	-5.36399	-0.1735733	MRS2	MRS2, magnesium transporter
220988_s_at	0.40913	1.63e-01	1.513917	-5.36406	0.4788538	C1QTNF3	C1q and tumor necrosis factor related protein 3
220304_s_at	0.40926	1.63e-01	1.513494	-5.36461	0.1224283	CNGB3	cyclic nucleotide gated channel beta 3
220734_s_at	0.40926	1.63e-01	1.513478	-5.36463	0.1391561	CPTP	ceramide-1-phosphate transfer protein
205599_at	0.40926	1.63e-01	1.513372	-5.36477	0.1812937	TRAF1	TNF receptor associated factor 1
215638_at	0.40926	1.63e-01	1.513334	-5.36482	0.1162419	ERBB3	erb-b2 receptor tyrosine kinase 3
201469_s_at	0.40926	1.63e-01	-1.513294	-5.36487	-0.6146772	SHC1	SHC adaptor protein 1
219221_at	0.40926	1.63e-01	-1.513269	-5.36491	-0.5955226	ZBTB38	zinc finger and BTB domain containing 38
201258_at	0.40932	1.63e-01	-1.513102	-5.36512	-0.1209079	RPS16	ribosomal protein S16
207466_at	0.40934	1.63e-01	-1.512937	-5.36534	-0.1002584	GAL	galanin and GMAP prepropeptide
206905_s_at	0.40934	1.63e-01	1.51291	-5.36537	0.1552155	MATN1	matrilin 1, cartilage matrix protein
214600_at	0.40938	1.63e-01	1.512779	-5.36555	0.4332107	TEAD1	TEA domain transcription factor 1
220151_at	0.40947	1.64e-01	1.51257	-5.36582	0.1691338	C19orf73	chromosome 19 open reading frame 73
203143_s_at	0.40955	1.64e-01	1.512362	-5.36609	0.1768626	KIAA0040	KIAA0040
216243_s_at	0.40957	1.64e-01	1.512248	-5.36624	0.1869914	IL1RN	interleukin 1 receptor antagonist
209659_s_at	0.40962	1.64e-01	-1.512101	-5.36643	-0.177712	CDC16	cell division cycle 16
203977_at	0.40967	1.64e-01	1.511954	-5.36662	0.1578798	TAZ	tafazzin
209145_s_at	0.40977	1.64e-01	-1.511706	-5.36695	-0.1839553	CBFA2T2	CBFA2/RUNX1 translocation partner 2
206683_at	0.40977	1.64e-01	-1.511639	-5.36703	-0.1694896	ZNF165	zinc finger protein 165
208004_at	0.40984	1.64e-01	1.511456	-5.36727	0.1484122	OPRPN	opiorphin prepropeptide
211105_s_at	0.40985	1.64e-01	-1.511374	-5.36738	-0.3899958	NFATC1	nuclear factor of activated T-cells 1
218145_at	0.40985	1.64e-01	1.511298	-5.36748	0.482976	TRIB3	tribbles pseudokinase 3
216098_s_at	0.40993	1.64e-01	-1.511097	-5.36774	-0.1750423	HTR7P1///HTR7	5-hydroxytryptamine receptor 7 pseudogene 1///5-hydroxytryptamine receptor 7
201435_s_at	0.40995	1.64e-01	1.510992	-5.36788	0.1549852	EIF4E	eukaryotic translation initiation factor 4E
202271_at	0.41046	1.64e-01	-1.510106	-5.36903	-0.1304344	FBXO28	F-box protein 28
206378_at	0.41054	1.64e-01	1.509906	-5.36929	0.1613322	SCGB2A2	secretoglobin family 2A member 2
205731_s_at	0.41081	1.64e-01	1.509406	-5.36995	0.1544693	NCOA2	nuclear receptor coactivator 2
208114_s_at	0.41088	1.64e-01	1.50918	-5.37024	0.2015961	ISG20L2	interferon stimulated exonuclease gene 20 like 2
205425_at	0.41088	1.64e-01	-1.509134	-5.3703	-0.4045943	HIP1	huntingtin interacting protein 1
222111_at	0.41094	1.64e-01	-1.508968	-5.37052	-0.2920541	FAM63B	family with sequence similarity 63 member B
211349_at	0.411	1.64e-01	1.508797	-5.37074	0.1633269	SLC15A1	solute carrier family 15 member 1
217312_s_at	0.41102	1.65e-01	-1.508649	-5.37093	-0.4263472	COL7A1	collagen type VII alpha 1 chain
221761_at	0.41102	1.65e-01	-1.508596	-5.371	-0.2378591	ADSS	adenylosuccinate synthase
212349_at	0.41102	1.65e-01	-1.508548	-5.37106	-0.1373671	POFUT1	protein O-fucosyltransferase 1
215505_s_at	0.4114	1.65e-01	1.50787	-5.37195	0.7827669	STRN3	striatin 3
219283_at	0.41144	1.65e-01	-1.507711	-5.37216	-0.2531275	C1GALT1C1	C1GALT1 specific chaperone 1
221272_s_at	0.41144	1.65e-01	-1.507659	-5.37222	-0.3725558	C1orf21	chromosome 1 open reading frame 21
217442_at	0.41145	1.65e-01	1.507426	-5.37253	0.1230132	CADM3-AS1	CADM3 antisense RNA 1
207930_at	0.41145	1.65e-01	-1.507347	-5.37263	-0.1400608	LCN1	lipocalin 1
204525_at	0.41145	1.65e-01	-1.507293	-5.3727	-0.2242271	PHF14	PHD finger protein 14
206740_x_at	0.41145	1.65e-01	1.507256	-5.37275	0.1346408	SYCP1	synaptonemal complex protein 1
221249_s_at	0.41145	1.65e-01	1.507224	-5.37279	0.2534505	FAM117A	family with sequence similarity 117 member A
208521_at	0.41145	1.65e-01	1.507133	-5.37291	0.164334	OR5I1	olfactory receptor family 5 subfamily I member 1
211671_s_at	0.41145	1.65e-01	-1.507062	-5.373	-0.2001798	NR3C1	nuclear receptor subfamily 3 group C member 1
216298_at	0.41145	1.65e-01	1.506962	-5.37313	0.0895832	TARP	TCR gamma alternate reading frame protein
201774_s_at	0.41145	1.65e-01	-1.50691	-5.3732	-0.2228547	NCAPD2	non-SMC condensin I complex subunit D2
214490_at	0.41145	1.65e-01	1.506908	-5.3732	0.1037041	ARSF	arylsulfatase F
221045_s_at	0.41148	1.65e-01	-1.506775	-5.37338	-0.2565019	PER3	period circadian clock 3
203017_s_at	0.41148	1.65e-01	-1.506726	-5.37344	-0.4119409	SSX2IP	SSX family member 2 interacting protein
211280_s_at	0.41187	1.65e-01	-1.506024	-5.37435	-0.2287465	NRF1	nuclear respiratory factor 1
31846_at	0.41196	1.65e-01	1.505807	-5.37464	0.2451487	RHOD	ras homolog family member D
204478_s_at	0.41206	1.65e-01	-1.505579	-5.37493	-0.1476801	RABIF	RAB interacting factor
214970_s_at	0.41223	1.65e-01	1.505189	-5.37544	0.1513247	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
206680_at	0.41223	1.65e-01	1.505167	-5.37547	0.1354413	CD5L	CD5 molecule like
215290_at	0.41248	1.66e-01	1.504688	-5.37609	0.1386793		
215431_at	0.41265	1.66e-01	-1.504289	-5.37661	-0.1286986	SNTB1	syntrophin beta 1
200880_at	0.41265	1.66e-01	-1.504271	-5.37664	-0.2033912	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
204242_s_at	0.41286	1.66e-01	1.503878	-5.37715	0.2273781	ACOX3	acyl-CoA oxidase 3, pristanoyl
205525_at	0.41292	1.66e-01	-1.503664	-5.37742	-1.0135411	CALD1	caldesmon 1
217109_at	0.41292	1.66e-01	-1.503613	-5.37749	-0.1487586	MUC4	mucin 4, cell surface associated
208427_s_at	0.41292	1.66e-01	1.50356	-5.37756	0.1623704	ELAVL2	ELAV like neuron-specific RNA binding protein 2
201217_x_at	0.41316	1.66e-01	-1.503101	-5.37816	-0.0945941	SNORD83B///SNORD139///RPL3	small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3
213753_x_at	0.41319	1.66e-01	1.502986	-5.37831	0.4524036	EIF5A	eukaryotic translation initiation factor 5A
211855_s_at	0.41326	1.66e-01	-1.502803	-5.37855	-0.1045275	SLC25A14	solute carrier family 25 member 14
201122_x_at	0.41335	1.66e-01	1.50259	-5.37882	0.5906767	EIF5A	eukaryotic translation initiation factor 5A
216256_at	0.41336	1.66e-01	1.502495	-5.37894	0.1056311	GRM8	glutamate metabotropic receptor 8
212599_at	0.41338	1.66e-01	-1.502366	-5.37911	-0.3577638	AUTS2	autism susceptibility candidate 2
203077_s_at	0.41338	1.66e-01	-1.502318	-5.37918	-0.1764068	SMAD2	SMAD family member 2
216893_s_at	0.41346	1.66e-01	1.502109	-5.37945	0.1168646	COL4A3	collagen type IV alpha 3 chain
214170_x_at	0.41349	1.66e-01	-1.50198	-5.37962	-0.1694528	FH	fumarate hydratase
220220_at	0.41349	1.66e-01	-1.501918	-5.37969	-0.1749818	LRRC37A2///LRRC37A4P	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A4, pseudogene
221963_x_at	0.41371	1.66e-01	-1.501493	-5.38025	-0.2035657	ZNF587B	zinc finger protein 587B
208235_x_at	0.41375	1.66e-01	1.501371	-5.38041	0.1212049	GAGE12F///GAGE12B///GAGE12G///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4	G antigen 12F///G antigen 12B///G antigen 12G///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4
219077_s_at	0.41378	1.66e-01	1.501178	-5.38066	0.238417	WWOX	WW domain containing oxidoreductase
212452_x_at	0.41378	1.66e-01	-1.501172	-5.38066	-0.3227088	KAT6B	lysine acetyltransferase 6B
201904_s_at	0.41402	1.67e-01	1.500637	-5.38136	0.2528896	CTDSPL	CTD small phosphatase like
210394_x_at	0.41402	1.67e-01	1.500613	-5.38139	0.2448053	SSX4B///SSX4	SSX family member 4B///SSX family member 4
208830_s_at	0.41402	1.67e-01	-1.500575	-5.38144	-0.2445531	SUPT6H	SPT6 homolog, histone chaperone
219287_at	0.4142	1.67e-01	1.500213	-5.38191	0.4729462	KCNMB4	potassium calcium-activated channel subfamily M regulatory beta subunit 4
210484_s_at	0.41426	1.67e-01	-1.499975	-5.38222	-0.192931	LOC254896///TNFRSF10C	uncharacterized LOC254896///TNF receptor superfamily member 10c
210736_x_at	0.41426	1.67e-01	1.499973	-5.38222	0.1178392	DTNA	dystrobrevin alpha
213460_x_at	0.41429	1.67e-01	-1.499855	-5.38238	-0.1166829	NSUN5P2///NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
209751_s_at	0.41436	1.67e-01	1.499605	-5.3827	0.1609859	TRAPPC2B///TRAPPC2	trafficking protein particle complex 2B///trafficking protein particle complex 2
203307_at	0.41436	1.67e-01	-1.499533	-5.38279	-0.1291273	GNL1	G protein nucleolar 1 (putative)
200079_s_at	0.41436	1.67e-01	-1.499527	-5.3828	-0.1507782	KARS	lysyl-tRNA synthetase
218511_s_at	0.41443	1.67e-01	-1.499346	-5.38304	-0.2128769	PNPO	pyridoxamine 5'-phosphate oxidase
220494_s_at	0.41446	1.67e-01	-1.499224	-5.3832	-0.486374		
213331_s_at	0.41454	1.67e-01	-1.499012	-5.38347	-0.144406	NEK1	NIMA related kinase 1
213578_at	0.41456	1.67e-01	-1.498907	-5.38361	-0.172576	BMPR1A	bone morphogenetic protein receptor type 1A
201199_s_at	0.41456	1.67e-01	-1.498847	-5.38369	-0.1355093	PSMD1	proteasome 26S subunit, non-ATPase 1
213485_s_at	0.41475	1.67e-01	-1.498467	-5.38418	-0.1943718	ABCC10	ATP binding cassette subfamily C member 10
216997_x_at	0.41475	1.67e-01	-1.498371	-5.3843	-0.6323586	TLE4	transducin like enhancer of split 4
208582_s_at	0.41475	1.67e-01	-1.498318	-5.38437	-0.1490431	DUX1///DUX3///DUX5	double homeobox 1///double homeobox 3///double homeobox 5
217034_at	0.41479	1.67e-01	-1.498181	-5.38455	-0.1166547	LOC101928457	uncharacterized LOC101928457
214045_at	0.41483	1.67e-01	-1.498051	-5.38472	-0.1093207	LIAS	lipoic acid synthetase
209611_s_at	0.4149	1.67e-01	-1.497868	-5.38496	-0.2664639	SLC1A4	solute carrier family 1 member 4
218646_at	0.41495	1.67e-01	-1.497707	-5.38516	-0.165851	HPF1	histone PARylation factor 1
217750_s_at	0.41527	1.67e-01	-1.497129	-5.38591	-0.1772055	UBE2Z	ubiquitin conjugating enzyme E2 Z
211146_at	0.41527	1.67e-01	-1.496934	-5.38617	-0.1027614	IGKC	immunoglobulin kappa constant
200895_s_at	0.41527	1.67e-01	1.49693	-5.38617	0.1330982	FKBP4	FK506 binding protein 4
205887_x_at	0.41527	1.67e-01	-1.496912	-5.3862	-0.1456685	MSH3	mutS homolog 3
206049_at	0.41568	1.68e-01	1.496199	-5.38712	0.1296234	SELP	selectin P
213342_at	0.41576	1.68e-01	-1.495977	-5.38741	-0.1743651	YAP1	Yes associated protein 1
202232_s_at	0.41576	1.68e-01	-1.495925	-5.38748	-0.1716117	EIF3M	eukaryotic translation initiation factor 3 subunit M
211475_s_at	0.41587	1.68e-01	-1.495677	-5.3878	-0.2748668	BAG1	BCL2 associated athanogene 1
210607_at	0.41599	1.68e-01	1.49541	-5.38815	0.4798477	FLT3LG	fms related tyrosine kinase 3 ligand
64432_at	0.41602	1.68e-01	-1.495219	-5.38839	-0.2023424	MAPKAPK5-AS1	MAPKAPK5 antisense RNA 1
203378_at	0.41602	1.68e-01	-1.495171	-5.38845	-0.1861138	PCF11	PCF11 cleavage and polyadenylation factor subunit
210206_s_at	0.41602	1.68e-01	-1.495059	-5.3886	-0.1956814	DDX11	DEAD/H-box helicase 11
40284_at	0.41602	1.68e-01	1.495017	-5.38865	0.1330783	FOXA2	forkhead box A2
205824_at	0.41602	1.68e-01	1.495009	-5.38866	0.3640262	HSPB2	heat shock protein family B (small) member 2
212346_s_at	0.41606	1.68e-01	1.494809	-5.38892	0.2506473	MIR4800///MXD4	microRNA 4800///MAX dimerization protein 4
202242_at	0.41606	1.68e-01	1.494795	-5.38894	0.1134013	TSPAN7	tetraspanin 7
218139_s_at	0.41644	1.68e-01	-1.494125	-5.38981	-0.1442041	AP5M1	adaptor related protein complex 5 mu 1 subunit
201748_s_at	0.41646	1.68e-01	1.493974	-5.39001	0.1755092	SAFB	scaffold attachment factor B
219968_at	0.41646	1.68e-01	1.493941	-5.39005	0.2116454	ZNF589	zinc finger protein 589
213699_s_at	0.41646	1.68e-01	-1.493882	-5.39013	-0.1208476	YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
221201_s_at	0.41647	1.68e-01	-1.493779	-5.39026	-0.1843422	ZNF155	zinc finger protein 155
211127_x_at	0.41662	1.68e-01	-1.493475	-5.39065	-0.1098476	EDA	ectodysplasin A
210087_s_at	0.41672	1.68e-01	-1.493245	-5.39095	-0.4432637	MPZL1	myelin protein zero like 1
209407_s_at	0.41713	1.69e-01	1.492535	-5.39187	0.1513382	DEAF1	DEAF1, transcription factor
211193_at	0.4172	1.69e-01	1.49235	-5.39211	0.122903	TP63	tumor protein p63
208733_at	0.41722	1.69e-01	1.492157	-5.39236	0.4701669	RAB2A	RAB2A, member RAS oncogene family
204648_at	0.41722	1.69e-01	1.492128	-5.3924	0.1432128	NPR1	natriuretic peptide receptor 1
215285_s_at	0.41722	1.69e-01	-1.4921	-5.39243	-0.1560938	PHTF1	putative homeodomain transcription factor 1
217279_x_at	0.41729	1.69e-01	-1.491912	-5.39268	-0.2453184	MMP14	matrix metallopeptidase 14
211460_at	0.41744	1.69e-01	1.491564	-5.39313	0.1243731	TTTY9B///TTTY9A	testis-specific transcript, Y-linked 9B (non-protein coding)///testis-specific transcript, Y-linked 9A (non-protein coding)
201149_s_at	0.41744	1.69e-01	1.491531	-5.39317	0.6586327	TIMP3	TIMP metallopeptidase inhibitor 3
221798_x_at	0.41753	1.69e-01	-1.491313	-5.39345	-0.0941529		
201541_s_at	0.41753	1.69e-01	-1.491245	-5.39354	-0.1307798	ZNHIT1	zinc finger HIT-type containing 1
211685_s_at	0.41755	1.69e-01	1.491136	-5.39368	0.5954476	NCALD	neurocalcin delta
200919_at	0.41766	1.69e-01	-1.490839	-5.39407	-0.1367338	PHC2	polyhomeotic homolog 2
212526_at	0.41766	1.69e-01	1.490827	-5.39408	0.2579705	SPG20	spastic paraplegia 20 (Troyer syndrome)
206786_at	0.41774	1.69e-01	1.490629	-5.39434	0.10603	HTN3	histatin 3
212188_at	0.41785	1.69e-01	-1.490376	-5.39466	-0.5939144	KCTD12	potassium channel tetramerization domain containing 12
208431_s_at	0.41792	1.69e-01	1.490127	-5.39499	0.1029744	TUB	tubby bipartite transcription factor
216219_at	0.41792	1.69e-01	1.490099	-5.39502	0.1226661	AQP6	aquaporin 6
207271_x_at	0.41792	1.69e-01	1.490054	-5.39508	0.1380787	SPAG11A///SPAG11B	sperm associated antigen 11A///sperm associated antigen 11B
219739_at	0.41795	1.69e-01	1.48985	-5.39535	0.1109036	RNF186	ring finger protein 186
209621_s_at	0.41795	1.69e-01	1.489787	-5.39543	0.5296065	PDLIM3	PDZ and LIM domain 3
219720_s_at	0.41795	1.69e-01	-1.489785	-5.39543	-0.2350313	GPATCH2L	G-patch domain containing 2 like
219455_at	0.41795	1.69e-01	-1.489694	-5.39555	-0.3311182	CFAP69	cilia and flagella associated protein 69
219481_at	0.41795	1.69e-01	-1.489573	-5.3957	-0.124673	TTC13	tetratricopeptide repeat domain 13
207077_at	0.41795	1.69e-01	1.489323	-5.39603	0.1304738	CELA2B	chymotrypsin like elastase family member 2B
211974_x_at	0.41795	1.69e-01	-1.489241	-5.39613	-0.376699	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
45714_at	0.41795	1.69e-01	1.489153	-5.39625	0.3837396	HCFC1R1	host cell factor C1 regulator 1
206371_at	0.41795	1.69e-01	-1.489151	-5.39625	-0.2893177	FOLR3	folate receptor 3
221840_at	0.41795	1.69e-01	-1.489145	-5.39626	-0.3338026	PTPRE	protein tyrosine phosphatase, receptor type E
214520_at	0.41795	1.69e-01	1.4891	-5.39632	0.1260785	FOXC2	forkhead box C2
202238_s_at	0.41795	1.70e-01	-1.489088	-5.39633	-0.2498689	LOC101928916///NNMT	uncharacterized LOC101928916///nicotinamide N-methyltransferase
216271_x_at	0.41795	1.70e-01	1.489057	-5.39637	0.5148933	SYDE1	synapse defective Rho GTPase homolog 1
222163_s_at	0.41799	1.70e-01	-1.488929	-5.39654	-0.2690369	SPATA5L1	spermatogenesis associated 5 like 1
209224_s_at	0.41813	1.70e-01	-1.488577	-5.39699	-0.1801773	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2
207774_at	0.41813	1.70e-01	1.488509	-5.39708	0.1685965	ATG10	autophagy related 10
209234_at	0.41813	1.70e-01	-1.488445	-5.39716	-0.208138	KIF1B	kinesin family member 1B
216714_at	0.41813	1.70e-01	1.488404	-5.39722	0.1439665	CCL13	C-C motif chemokine ligand 13
206013_s_at	0.41813	1.70e-01	1.488338	-5.3973	0.1222957	ACTL6B	actin like 6B
219361_s_at	0.41816	1.70e-01	-1.488193	-5.39749	-0.1727618	AEN	apoptosis enhancing nuclease
210182_at	0.41816	1.70e-01	1.488016	-5.39772	0.1514126	CORT	cortistatin
221290_s_at	0.41816	1.70e-01	-1.487978	-5.39777	-0.2812011	MUM1	melanoma associated antigen (mutated) 1
221175_at	0.41816	1.70e-01	1.487973	-5.39777	0.1407584	C3orf36	chromosome 3 open reading frame 36
211301_at	0.41816	1.70e-01	-1.487925	-5.39784	-0.1038879	KCND3	potassium voltage-gated channel subfamily D member 3
207406_at	0.41821	1.70e-01	-1.487775	-5.39803	-0.1304421	CYP7A1	cytochrome P450 family 7 subfamily A member 1
219555_s_at	0.41846	1.70e-01	-1.487226	-5.39874	-0.3247453	CENPN	centromere protein N
221980_at	0.41846	1.70e-01	1.487216	-5.39875	0.2221221	EMILIN2	elastin microfibril interfacer 2
47083_at	0.41846	1.70e-01	1.487168	-5.39881	0.1416249	C7orf26	chromosome 7 open reading frame 26
200040_at	0.4185	1.70e-01	-1.4869	-5.39916	-0.1393169	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1
220306_at	0.4185	1.70e-01	-1.486755	-5.39935	-0.1478903	FAM46C	family with sequence similarity 46 member C
210829_s_at	0.4185	1.70e-01	-1.48674	-5.39937	-0.2340039	SSBP2	single stranded DNA binding protein 2
208719_s_at	0.4185	1.70e-01	1.486734	-5.39937	0.7523769	DDX17	DEAD-box helicase 17
206175_x_at	0.4185	1.70e-01	-1.486686	-5.39944	-0.143559	ZNF222	zinc finger protein 222
204189_at	0.4185	1.70e-01	1.486628	-5.39951	0.2873492	RARG	retinoic acid receptor gamma
200945_s_at	0.4185	1.70e-01	1.486598	-5.39955	0.1025667	SEC31A	SEC31 homolog A, COPII coat complex component
205412_at	0.41873	1.70e-01	-1.486172	-5.4001	-0.2572773	ACAT1	acetyl-CoA acetyltransferase 1
200611_s_at	0.41885	1.70e-01	1.485902	-5.40045	0.2223143	WDR1	WD repeat domain 1
218994_s_at	0.41885	1.70e-01	1.485786	-5.4006	0.2657766	STAG3L4	stromal antigen 3-like 4 (pseudogene)
40687_at	0.41885	1.70e-01	1.485668	-5.40075	0.1068238	GJA4	gap junction protein alpha 4
201025_at	0.41885	1.70e-01	-1.485615	-5.40082	-0.2095972	EIF5B	eukaryotic translation initiation factor 5B
213358_at	0.41885	1.70e-01	-1.485569	-5.40088	-0.2735238	MTCL1	microtubule crosslinking factor 1
208863_s_at	0.41885	1.70e-01	-1.485509	-5.40096	-0.1605935	SRSF1	serine and arginine rich splicing factor 1
203358_s_at	0.41885	1.70e-01	-1.485476	-5.401	-0.3691166	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
214390_s_at	0.419	1.71e-01	-1.485147	-5.40142	-0.3065677	BCAT1	branched chain amino acid transaminase 1
203163_at	0.419	1.71e-01	-1.485084	-5.40151	-0.1739815	KATNB1	katanin regulatory subunit B1
211533_at	0.41902	1.71e-01	1.484989	-5.40163	0.1154262	PDGFRA	platelet derived growth factor receptor alpha
215637_at	0.41903	1.71e-01	1.484663	-5.40205	0.1583126	CEP41	centrosomal protein 41
210887_s_at	0.41903	1.71e-01	-1.48464	-5.40208	-0.1892106	EVC	EvC ciliary complex subunit 1
201890_at	0.41903	1.71e-01	-1.484605	-5.40212	-0.6093481	RRM2	ribonucleotide reductase regulatory subunit M2
218585_s_at	0.41903	1.71e-01	-1.484593	-5.40214	-0.5700551	DTL	denticleless E3 ubiquitin protein ligase homolog
212707_s_at	0.41903	1.71e-01	1.484588	-5.40215	0.1912751	RASA4B///RASA4CP///RASA4	RAS p21 protein activator 4B///RAS p21 protein activator 4C, pseudogene///RAS p21 protein activator 4
217799_x_at	0.41903	1.71e-01	1.484442	-5.40233	0.3343468	UBE2H	ubiquitin conjugating enzyme E2 H
215067_x_at	0.41903	1.71e-01	-1.484317	-5.4025	-0.2893128	PRDX2	peroxiredoxin 2
213325_at	0.41903	1.71e-01	1.484257	-5.40257	0.3211697	NECTIN3	nectin cell adhesion molecule 3
219826_at	0.41903	1.71e-01	1.484224	-5.40262	0.1251271	ZNF419	zinc finger protein 419
218165_at	0.41903	1.71e-01	1.484221	-5.40262	0.1237439	MEAF6	MYST/Esa1 associated factor 6
219303_at	0.41903	1.71e-01	-1.484138	-5.40273	-0.1955714	RNF219	ring finger protein 219
207615_s_at	0.41903	1.71e-01	1.484096	-5.40278	0.1644429	GAS8-AS1	GAS8 antisense RNA 1
203116_s_at	0.41903	1.71e-01	-1.484033	-5.40286	-0.1857841	FECH	ferrochelatase
207613_s_at	0.41905	1.71e-01	1.483919	-5.40301	0.1720294	CAMK2A	calcium/calmodulin dependent protein kinase II alpha
209496_at	0.41916	1.71e-01	-1.483672	-5.40333	-0.9278138	RARRES2	retinoic acid receptor responder 2
211023_at	0.41918	1.71e-01	1.483581	-5.40345	0.154913	PDHB	pyruvate dehydrogenase (lipoamide) beta
219551_at	0.4192	1.71e-01	1.483477	-5.40358	0.1914885	EAF2	ELL associated factor 2
206478_at	0.41928	1.71e-01	1.483272	-5.40384	0.1363625	FAM30A	family with sequence similarity 30, member A
203661_s_at	0.41928	1.71e-01	1.483202	-5.40393	0.1395958	TMOD1	tropomodulin 1
